date,temperature_max,temperature_min,rainfall,precipitation_hours,snowfall,wind_speed,cloud_cover,humidity,pressure
2022-12-14,27.4,24.5,24.9,22.0,0.0,12.4,100.0,90.0,1003.3
2022-12-15,27.7,24.5,22.0,22.0,0.0,13.8,98.0,90.0,1002.3
2022-12-16,27.9,24.5,14.0,23.0,0.0,11.4,100.0,89.0,1002.4
2022-12-17,28.8,24.2,23.3,24.0,0.0,13.0,95.0,88.0,1003.1
2022-12-18,26.3,23.6,176.0,24.0,0.0,16.7,96.0,88.0,1003.0
2022-12-19,25.5,23.6,130.8,24.0,0.0,17.0,100.0,90.0,1002.4
2022-12-20,26.7,23.6,47.7,24.0,0.0,13.3,98.0,89.0,1000.5
2022-12-21,28.4,23.4,2.2,14.0,0.0,11.1,78.0,84.0,998.7
2022-12-22,27.9,23.1,5.7,16.0,0.0,12.9,99.0,84.0,998.9
2022-12-23,25.8,23.7,16.2,24.0,0.0,16.6,100.0,85.0,1001.2
2022-12-24,24.2,22.6,24.5,23.0,0.0,16.9,100.0,87.0,1003.8
2022-12-25,23.8,22.0,55.8,24.0,0.0,14.4,100.0,89.0,1005.8
2022-12-26,25.0,21.9,18.9,21.0,0.0,17.6,100.0,82.0,1007.0
2022-12-27,25.5,22.3,20.1,20.0,0.0,16.6,99.0,83.0,1007.4
2022-12-28,26.3,22.7,42.2,24.0,0.0,14.1,99.0,85.0,1006.5
2022-12-29,25.4,23.0,48.0,24.0,0.0,14.2,100.0,90.0,1004.8
2022-12-30,26.1,23.1,46.6,24.0,0.0,12.3,99.0,91.0,1005.2
2022-12-31,26.9,24.1,12.9,19.0,0.0,14.0,91.0,87.0,1006.1
2023-01-01,28.2,24.2,32.6,24.0,0.0,12.4,93.0,88.0,1005.9
2023-01-02,27.1,23.8,135.4,22.0,0.0,11.4,96.0,88.0,1005.7
2023-01-03,25.7,23.5,151.3,24.0,0.0,15.9,100.0,91.0,1004.9
2023-01-04,25.3,23.2,142.2,24.0,0.0,22.7,100.0,92.0,1004.9
2023-01-05,26.2,23.5,69.4,24.0,0.0,18.4,98.0,91.0,1004.9
2023-01-06,27.3,23.4,24.5,22.0,0.0,12.4,98.0,90.0,1005.7
2023-01-07,26.7,23.4,29.7,19.0,0.0,17.7,89.0,85.0,1006.1
2023-01-08,26.1,22.7,14.6,14.0,0.0,14.4,95.0,81.0,1007.7
2023-01-09,27.1,22.1,8.5,13.0,0.0,13.7,99.0,80.0,1007.1
2023-01-10,26.8,23.1,14.3,19.0,0.0,12.2,100.0,85.0,1005.4
2023-01-11,27.0,23.0,2.1,11.0,0.0,13.6,96.0,82.0,1004.9
2023-01-12,26.9,23.0,4.5,16.0,0.0,10.9,100.0,84.0,1005.1
2023-01-13,26.0,23.2,25.0,21.0,0.0,13.0,100.0,88.0,1003.9
2023-01-14,25.9,23.3,39.8,22.0,0.0,11.8,100.0,88.0,1001.3
2023-01-15,27.1,23.0,33.7,19.0,0.0,8.9,100.0,87.0,1000.5
2023-01-16,25.5,23.4,83.7,24.0,0.0,14.2,100.0,91.0,1002.7
2023-01-17,25.2,23.7,63.8,24.0,0.0,12.2,100.0,91.0,1004.9
2023-01-18,26.1,23.7,72.5,24.0,0.0,13.9,100.0,91.0,1006.2
2023-01-19,25.2,23.3,58.5,24.0,0.0,15.2,100.0,90.0,1006.1
2023-01-20,24.6,23.6,56.9,24.0,0.0,16.2,100.0,91.0,1005.5
2023-01-21,25.3,23.2,160.6,24.0,0.0,18.7,98.0,91.0,1005.1
2023-01-22,26.5,23.3,26.6,22.0,0.0,13.8,99.0,89.0,1004.4
2023-01-23,27.0,23.2,51.2,22.0,0.0,12.1,97.0,87.0,1003.2
2023-01-24,26.9,23.1,22.3,20.0,0.0,14.9,88.0,85.0,1004.2
2023-01-25,25.7,22.2,62.9,23.0,0.0,20.8,95.0,85.0,1005.1
2023-01-26,25.8,22.4,33.7,24.0,0.0,16.6,95.0,86.0,1004.8
2023-01-27,25.1,23.3,17.9,21.0,0.0,13.9,100.0,88.0,1003.1
2023-01-28,24.0,22.4,33.1,23.0,0.0,14.8,100.0,89.0,1004.1
2023-01-29,24.1,22.2,29.0,24.0,0.0,14.8,100.0,87.0,1005.7
2023-01-30,25.9,22.7,33.4,22.0,0.0,14.3,99.0,86.0,1006.1
2023-01-31,23.9,23.1,45.1,24.0,0.0,18.3,100.0,90.0,1005.7
2023-02-01,26.5,23.3,15.7,23.0,0.0,15.1,93.0,88.0,1005.1
2023-02-02,27.1,23.6,21.0,23.0,0.0,13.7,82.0,89.0,1005.5
2023-02-03,27.9,22.9,14.3,20.0,0.0,12.8,67.0,85.0,1005.1
2023-02-04,26.9,22.8,8.7,12.0,0.0,18.2,90.0,82.0,1004.9
2023-02-05,26.4,23.3,26.1,20.0,0.0,12.2,95.0,87.0,1004.7
2023-02-06,27.4,23.6,19.6,24.0,0.0,12.1,85.0,87.0,1004.0
2023-02-07,26.8,23.8,14.4,20.0,0.0,14.2,79.0,88.0,1004.4
2023-02-08,27.9,23.3,21.4,17.0,0.0,11.7,86.0,84.0,1005.2
2023-02-09,26.9,22.6,9.4,18.0,0.0,17.0,96.0,83.0,1005.5
2023-02-10,27.4,23.2,14.8,23.0,0.0,13.8,81.0,85.0,1005.5
2023-02-11,27.4,23.8,6.5,23.0,0.0,11.0,58.0,84.0,1005.4
2023-02-12,27.4,23.3,13.6,22.0,0.0,14.7,61.0,85.0,1005.3
2023-02-13,27.3,22.9,6.8,18.0,0.0,9.7,72.0,84.0,1004.3
2023-02-14,27.6,23.3,3.0,14.0,0.0,12.8,90.0,82.0,1003.8
2023-02-15,26.7,23.0,7.7,18.0,0.0,16.5,89.0,79.0,1005.5
2023-02-16,24.5,22.5,79.6,24.0,0.0,14.8,97.0,86.0,1007.6
2023-02-17,26.3,21.9,12.8,17.0,0.0,17.0,93.0,80.0,1007.0
2023-02-18,26.5,22.4,16.1,21.0,0.0,13.4,98.0,86.0,1004.6
2023-02-19,24.8,23.5,38.4,24.0,0.0,16.5,100.0,84.0,1001.0
2023-02-20,28.5,22.4,3.9,10.0,0.0,7.9,84.0,82.0,1000.4
2023-02-21,25.8,23.7,7.6,16.0,0.0,13.0,95.0,84.0,1003.9
2023-02-22,27.2,23.3,12.9,7.0,0.0,14.5,98.0,80.0,1004.5
2023-02-23,28.4,21.9,0.0,0.0,0.0,7.8,75.0,79.0,1002.9
2023-02-24,28.5,22.2,0.0,0.0,0.0,10.3,77.0,79.0,1003.1
2023-02-25,27.5,23.0,127.1,22.0,0.0,13.4,96.0,86.0,1006.2
2023-02-26,26.9,23.6,250.6,24.0,0.0,17.2,96.0,87.0,1008.1
2023-02-27,26.7,23.5,62.1,24.0,0.0,17.7,99.0,86.0,1009.3
2023-02-28,25.7,23.3,5.7,14.0,0.0,14.8,100.0,79.0,1009.2
2023-03-01,27.5,23.5,24.1,20.0,0.0,11.3,82.0,86.0,1007.3
2023-03-02,26.0,23.3,31.1,21.0,0.0,14.9,98.0,82.0,1008.9
2023-03-03,26.7,22.4,4.2,10.0,0.0,17.3,89.0,74.0,1009.6
2023-03-04,26.8,22.2,31.6,23.0,0.0,17.7,71.0,82.0,1009.8
2023-03-05,25.6,21.9,13.9,18.0,0.0,16.6,74.0,80.0,1009.0
2023-03-06,26.0,22.4,2.5,13.0,0.0,16.5,72.0,76.0,1008.5
2023-03-07,26.3,22.9,9.9,20.0,0.0,15.9,80.0,80.0,1008.1
2023-03-08,26.2,22.7,23.8,23.0,0.0,14.2,75.0,85.0,1007.7
2023-03-09,27.0,22.4,19.8,17.0,0.0,11.0,59.0,83.0,1006.1
2023-03-10,26.4,22.2,6.0,19.0,0.0,12.1,55.0,83.0,1005.8
2023-03-11,26.8,21.9,4.6,18.0,0.0,14.0,38.0,80.0,1006.4
2023-03-12,27.6,21.5,0.9,6.0,0.0,10.9,64.0,79.0,1005.5
2023-03-13,26.2,22.2,7.1,13.0,0.0,11.1,76.0,82.0,1004.7
2023-03-14,27.6,22.2,9.6,12.0,0.0,12.9,89.0,78.0,1004.5
2023-03-15,27.4,23.3,14.6,23.0,0.0,12.9,100.0,85.0,1005.5
2023-03-16,28.0,23.8,13.6,19.0,0.0,13.7,98.0,83.0,1006.6
2023-03-17,27.3,23.8,15.3,22.0,0.0,12.7,96.0,84.0,1006.0
2023-03-18,27.9,23.9,5.7,16.0,0.0,14.9,89.0,83.0,1005.2
2023-03-19,27.7,23.5,2.1,9.0,0.0,17.6,78.0,82.0,1004.7
2023-03-20,27.0,21.8,0.4,4.0,0.0,13.4,52.0,79.0,1003.7
2023-03-21,27.6,21.9,0.9,7.0,0.0,13.0,28.0,77.0,1003.4
2023-03-22,28.8,20.4,0.0,0.0,0.0,14.8,24.0,76.0,1002.5
2023-03-23,29.1,21.8,0.7,2.0,0.0,14.9,47.0,78.0,1002.9
2023-03-24,29.4,24.3,5.6,21.0,0.0,13.1,79.0,85.0,1004.1
2023-03-25,29.8,23.7,8.4,12.0,0.0,12.8,49.0,82.0,1003.8
2023-03-26,28.9,23.8,4.3,13.0,0.0,13.0,85.0,84.0,1003.1
2023-03-27,28.8,23.3,5.3,13.0,0.0,12.0,54.0,82.0,1003.7
2023-03-28,28.4,24.2,4.3,16.0,0.0,12.1,100.0,85.0,1004.5
2023-03-29,28.7,23.5,3.3,14.0,0.0,11.6,100.0,81.0,1004.0
2023-03-30,29.0,23.9,3.2,11.0,0.0,11.2,77.0,85.0,1002.7
2023-03-31,28.8,23.3,1.7,10.0,0.0,12.4,42.0,84.0,1002.8
2023-04-01,29.7,23.4,2.3,9.0,0.0,10.4,61.0,77.0,1002.6
2023-04-02,30.2,22.7,0.3,1.0,0.0,10.9,100.0,73.0,1002.1
2023-04-03,29.0,23.4,7.9,18.0,0.0,12.1,53.0,82.0,1002.5
2023-04-04,28.0,23.7,7.1,16.0,0.0,11.4,76.0,84.0,1003.2
2023-04-05,28.3,23.1,1.1,6.0,0.0,12.7,52.0,78.0,1003.9
2023-04-06,29.4,23.0,0.4,3.0,0.0,11.5,46.0,77.0,1003.6
2023-04-07,29.1,23.6,3.6,8.0,0.0,9.9,94.0,81.0,1004.2
2023-04-08,29.6,23.7,3.7,9.0,0.0,13.1,78.0,79.0,1005.3
2023-04-09,27.4,23.1,47.4,21.0,0.0,18.7,89.0,86.0,1005.0
2023-04-10,28.6,23.4,31.8,19.0,0.0,13.2,89.0,85.0,1004.1
2023-04-11,29.0,23.8,1.6,8.0,0.0,14.6,98.0,81.0,1002.6
2023-04-12,26.2,23.6,43.4,16.0,0.0,11.0,99.0,86.0,1000.9
2023-04-13,24.7,23.0,41.8,16.0,0.0,8.6,100.0,92.0,1001.2
2023-04-14,27.4,22.9,11.6,12.0,0.0,7.1,78.0,90.0,1002.0
2023-04-15,28.4,23.7,3.8,13.0,0.0,5.0,57.0,84.0,1001.4
2023-04-16,27.7,24.6,4.0,6.0,0.0,6.3,73.0,85.0,1001.3
2023-04-17,29.0,23.9,7.8,12.0,0.0,11.0,66.0,84.0,1003.9
2023-04-18,29.3,23.6,1.8,5.0,0.0,10.9,39.0,84.0,1004.4
2023-04-19,30.4,23.8,0.7,6.0,0.0,13.4,42.0,82.0,1001.2
2023-04-20,30.5,22.9,0.7,4.0,0.0,15.4,16.0,80.0,999.6
2023-04-21,29.4,24.2,2.5,4.0,0.0,8.7,51.0,86.0,1000.8
2023-04-22,30.0,24.2,2.0,6.0,0.0,11.9,66.0,84.0,1001.8
2023-04-23,29.9,25.2,7.4,17.0,0.0,15.0,59.0,82.0,1003.1
2023-04-24,29.2,24.1,7.1,20.0,0.0,10.8,72.0,83.0,1003.2
2023-04-25,29.0,24.1,9.6,21.0,0.0,10.8,58.0,82.0,1002.3
2023-04-26,29.5,23.9,5.0,18.0,0.0,15.5,47.0,83.0,1002.3
2023-04-27,28.9,24.4,5.9,19.0,0.0,12.8,72.0,81.0,1003.5
2023-04-28,29.8,25.0,2.2,13.0,0.0,12.8,74.0,80.0,1003.4
2023-04-29,29.3,24.6,13.6,21.0,0.0,12.2,96.0,85.0,1002.0
2023-04-30,30.2,24.3,8.6,14.0,0.0,9.4,97.0,84.0,1001.6
2023-05-01,30.0,24.7,5.8,16.0,0.0,15.7,76.0,83.0,1002.5
2023-05-02,29.6,25.0,9.9,18.0,0.0,13.6,98.0,84.0,1003.5
2023-05-03,27.5,24.6,174.2,24.0,0.0,11.7,99.0,88.0,1003.9
2023-05-04,29.5,24.9,9.0,23.0,0.0,17.3,82.0,82.0,1001.5
2023-05-05,30.2,24.7,8.4,19.0,0.0,16.3,66.0,82.0,999.5
2023-05-06,30.5,24.9,1.9,9.0,0.0,16.1,43.0,82.0,999.2
2023-05-07,31.1,24.7,4.0,7.0,0.0,14.0,28.0,79.0,999.7
2023-05-08,30.7,25.0,1.4,3.0,0.0,10.8,51.0,82.0,1000.8
2023-05-09,30.2,25.3,0.6,2.0,0.0,8.4,94.0,82.0,1001.7
2023-05-10,29.3,25.1,15.7,16.0,0.0,10.6,94.0,85.0,1003.1
2023-05-11,28.9,24.7,9.9,21.0,0.0,10.8,99.0,88.0,1004.2
2023-05-12,28.7,24.4,8.3,14.0,0.0,10.2,87.0,87.0,1004.2
2023-05-13,30.3,25.1,1.2,6.0,0.0,9.0,55.0,82.0,1003.7
2023-05-14,29.2,24.9,1.7,6.0,0.0,7.1,65.0,87.0,1002.7
2023-05-15,28.3,25.3,2.5,6.0,0.0,8.4,96.0,88.0,1002.8
2023-05-16,29.5,25.1,5.6,6.0,0.0,12.3,84.0,89.0,1002.6
2023-05-17,29.8,25.2,3.3,7.0,0.0,12.3,100.0,86.0,1003.1
2023-05-18,29.8,25.5,1.2,3.0,0.0,7.5,100.0,81.0,1002.8
2023-05-19,29.6,24.7,0.0,0.0,0.0,8.2,100.0,80.0,1002.5
2023-05-20,29.2,24.5,7.1,10.0,0.0,9.5,99.0,84.0,1003.0
2023-05-21,29.3,25.0,2.7,8.0,0.0,7.3,98.0,84.0,1003.9
2023-05-22,30.1,25.1,0.5,4.0,0.0,9.8,59.0,83.0,1003.1
2023-05-23,29.7,25.7,2.0,4.0,0.0,14.4,35.0,85.0,1002.4
2023-05-24,30.5,25.4,1.9,5.0,0.0,11.3,72.0,81.0,1002.5
2023-05-25,30.4,24.9,3.8,5.0,0.0,12.8,57.0,84.0,1003.9
2023-05-26,29.9,24.5,19.5,13.0,0.0,10.5,56.0,85.0,1002.9
2023-05-27,29.9,24.3,0.3,3.0,0.0,8.0,64.0,82.0,1000.7
2023-05-28,31.6,25.5,0.2,2.0,0.0,21.7,98.0,78.0,997.5
2023-05-29,33.1,26.3,0.0,0.0,0.0,18.2,100.0,73.0,996.4
2023-05-30,31.0,26.3,2.2,7.0,0.0,10.8,100.0,80.0,996.5
2023-05-31,30.3,26.0,3.8,9.0,0.0,11.0,100.0,88.0,996.6
2023-06-01,31.2,25.3,9.3,12.0,0.0,11.0,94.0,81.0,998.1
2023-06-02,29.7,24.9,7.1,9.0,0.0,9.2,87.0,86.0,1000.5
2023-06-03,28.3,25.6,14.5,18.0,0.0,8.2,100.0,88.0,1001.8
2023-06-04,30.0,24.8,25.7,11.0,0.0,10.5,94.0,84.0,1001.1
2023-06-05,29.7,24.9,5.0,12.0,0.0,8.8,96.0,83.0,1001.0
2023-06-06,29.1,24.8,5.7,13.0,0.0,8.5,100.0,88.0,1001.7
2023-06-07,30.6,25.2,0.4,3.0,0.0,7.0,60.0,82.0,1002.4
2023-06-08,28.8,24.5,22.2,7.0,0.0,6.5,72.0,88.0,1001.3
2023-06-09,29.3,24.6,9.2,14.0,0.0,8.0,76.0,86.0,999.2
2023-06-10,28.8,25.2,23.5,16.0,0.0,8.4,91.0,85.0,998.1
2023-06-11,28.5,25.0,13.5,16.0,0.0,7.1,100.0,89.0,999.0
2023-06-12,28.8,25.2,0.1,1.0,0.0,11.6,97.0,88.0,1000.1
2023-06-13,30.7,25.6,1.1,6.0,0.0,11.4,97.0,84.0,1000.6
2023-06-14,30.1,25.9,0.1,1.0,0.0,12.4,100.0,82.0,1001.4
2023-06-15,30.5,25.2,1.6,7.0,0.0,11.7,99.0,83.0,1001.9
2023-06-16,29.2,24.6,2.3,9.0,0.0,14.1,95.0,82.0,1002.1
2023-06-17,30.2,24.2,3.9,14.0,0.0,15.3,78.0,83.0,1003.4
2023-06-18,30.1,24.1,2.2,4.0,0.0,12.0,66.0,84.0,1003.1
2023-06-19,30.1,24.6,2.4,4.0,0.0,6.6,50.0,82.0,1002.1
2023-06-20,30.3,24.7,1.7,2.0,0.0,7.5,82.0,82.0,1001.7
2023-06-21,30.4,24.5,6.6,8.0,0.0,6.0,57.0,84.0,1002.0
2023-06-22,30.9,24.8,1.8,6.0,0.0,11.9,94.0,81.0,1002.2
2023-06-23,31.2,24.6,2.0,2.0,0.0,8.7,72.0,78.0,1001.0
2023-06-24,29.4,25.2,7.0,17.0,0.0,10.6,94.0,85.0,1000.9
2023-06-25,29.1,24.0,16.7,18.0,0.0,11.9,95.0,85.0,1001.0
2023-06-26,28.4,24.9,17.1,19.0,0.0,9.0,98.0,87.0,1001.0
2023-06-27,29.9,24.1,10.5,13.0,0.0,10.0,100.0,85.0,1001.5
2023-06-28,29.5,24.9,5.6,7.0,0.0,7.8,98.0,80.0,1002.2
2023-06-29,29.2,24.8,20.5,8.0,0.0,5.4,100.0,86.0,1002.1
2023-06-30,29.6,24.6,4.9,4.0,0.0,6.9,100.0,83.0,1001.9
2023-07-01,31.8,24.8,0.3,2.0,0.0,12.6,93.0,78.0,1002.8
2023-07-02,30.1,25.1,4.0,9.0,0.0,9.0,99.0,83.0,1004.1
2023-07-03,31.4,24.3,2.7,11.0,0.0,13.6,96.0,77.0,1003.7
2023-07-04,31.7,25.4,0.8,4.0,0.0,14.0,100.0,74.0,1002.7
2023-07-05,31.8,24.2,2.0,10.0,0.0,17.1,100.0,71.0,1002.3
2023-07-06,31.8,24.6,7.8,11.0,0.0,14.8,70.0,78.0,1002.8
2023-07-07,31.2,24.4,1.1,4.0,0.0,11.6,74.0,77.0,1003.6
2023-07-08,32.3,24.8,0.4,4.0,0.0,8.7,40.0,69.0,1003.5
2023-07-09,32.0,25.1,0.4,4.0,0.0,7.9,79.0,72.0,1002.7
2023-07-10,31.5,25.0,0.8,6.0,0.0,10.6,86.0,72.0,1001.4
2023-07-11,32.7,25.0,1.4,5.0,0.0,11.2,87.0,74.0,1000.4
2023-07-12,32.0,25.3,7.5,9.0,0.0,9.0,100.0,78.0,999.4
2023-07-13,28.5,25.2,11.6,16.0,0.0,9.2,100.0,88.0,997.6
2023-07-14,26.1,24.3,52.4,23.0,0.0,6.2,100.0,92.0,996.9
2023-07-15,27.3,24.0,20.7,24.0,0.0,6.4,100.0,90.0,996.0
2023-07-16,28.2,24.0,38.7,23.0,0.0,6.2,100.0,89.0,996.8
2023-07-17,29.2,24.6,7.5,14.0,0.0,6.5,98.0,85.0,999.1
2023-07-18,30.7,25.0,0.5,4.0,0.0,7.4,97.0,76.0,1001.3
2023-07-19,30.9,24.8,16.2,9.0,0.0,7.5,77.0,81.0,1001.0
2023-07-20,30.3,23.9,31.1,15.0,0.0,9.4,97.0,85.0,1000.4
2023-07-21,30.0,23.9,13.9,19.0,0.0,8.6,69.0,88.0,1001.7
2023-07-22,29.3,24.3,1.9,9.0,0.0,8.6,74.0,86.0,1003.1
2023-07-23,29.3,25.0,14.0,7.0,0.0,11.8,97.0,85.0,1000.6
2023-07-24,30.3,25.4,0.4,3.0,0.0,17.1,100.0,77.0,996.5
2023-07-25,31.2,26.4,4.6,8.0,0.0,14.8,100.0,77.0,994.2
2023-07-26,29.8,25.5,9.1,23.0,0.0,9.5,100.0,88.0,996.0
2023-07-27,29.2,24.5,17.8,24.0,0.0,10.7,100.0,88.0,997.9
2023-07-28,28.3,24.3,17.2,24.0,0.0,8.0,100.0,90.0,998.6
2023-07-29,28.8,24.6,2.9,12.0,0.0,9.0,100.0,87.0,999.9
2023-07-30,29.8,24.1,2.1,8.0,0.0,11.4,100.0,83.0,1000.3
2023-07-31,30.2,23.8,1.3,7.0,0.0,10.4,98.0,81.0,1000.3
2023-08-01,30.8,24.6,10.2,9.0,0.0,11.2,95.0,80.0,999.1
2023-08-02,29.0,25.5,2.8,10.0,0.0,7.9,98.0,86.0,999.8
2023-08-03,29.9,24.7,3.3,15.0,0.0,10.5,100.0,86.0,1001.5
2023-08-04,31.3,24.7,0.9,6.0,0.0,10.7,98.0,79.0,1003.7
2023-08-05,33.6,24.0,0.0,0.0,0.0,12.5,84.0,72.0,1002.6
2023-08-06,33.5,24.4,0.0,0.0,0.0,8.7,34.0,71.0,1000.3
2023-08-07,33.3,24.1,0.0,0.0,0.0,10.5,52.0,73.0,999.6
2023-08-08,33.0,25.5,1.4,4.0,0.0,10.2,53.0,74.0,1000.0
2023-08-09,31.5,25.4,6.4,7.0,0.0,12.3,82.0,78.0,1001.2
2023-08-10,31.5,24.6,3.8,7.0,0.0,13.5,80.0,81.0,1000.8
2023-08-11,30.6,24.7,17.7,12.0,0.0,11.2,71.0,83.0,1000.7
2023-08-12,30.0,24.3,13.8,8.0,0.0,10.8,86.0,84.0,1000.9
2023-08-13,30.4,24.5,7.8,7.0,0.0,11.8,89.0,83.0,1000.9
2023-08-14,29.9,24.7,9.2,10.0,0.0,13.2,77.0,83.0,1001.5
2023-08-15,30.3,25.0,7.1,6.0,0.0,12.4,45.0,82.0,1002.1
2023-08-16,29.6,24.6,2.0,8.0,0.0,12.4,51.0,84.0,1001.9
2023-08-17,30.3,24.6,11.0,11.0,0.0,9.1,45.0,82.0,1001.0
2023-08-18,30.5,24.2,3.7,9.0,0.0,7.3,57.0,78.0,1000.3
2023-08-19,29.7,24.7,4.1,8.0,0.0,6.2,58.0,83.0,1001.3
2023-08-20,30.1,24.9,0.3,2.0,0.0,7.3,43.0,78.0,1002.0
2023-08-21,30.0,24.9,2.9,8.0,0.0,14.7,63.0,80.0,1001.9
2023-08-22,29.5,24.1,1.0,3.0,0.0,14.8,89.0,82.0,1000.8
2023-08-23,28.7,24.7,1.6,8.0,0.0,9.4,96.0,85.0,1000.9
2023-08-24,29.4,24.9,1.1,4.0,0.0,7.4,97.0,82.0,1001.5
2023-08-25,29.6,24.6,21.5,9.0,0.0,7.1,100.0,84.0,1000.4
2023-08-26,31.8,25.0,7.3,7.0,0.0,11.8,100.0,77.0,997.8
2023-08-27,30.6,24.1,20.4,11.0,0.0,11.8,100.0,83.0,995.8
2023-08-28,30.7,24.8,11.8,7.0,0.0,17.1,99.0,83.0,995.4
2023-08-29,27.3,24.7,14.6,13.0,0.0,8.3,100.0,88.0,996.4
2023-08-30,28.9,24.1,15.7,23.0,0.0,10.0,100.0,89.0,997.6
2023-08-31,30.4,24.7,6.4,23.0,0.0,10.5,97.0,85.0,998.3
2023-09-01,29.9,24.5,16.0,13.0,0.0,9.7,97.0,87.0,998.1
2023-09-02,30.1,24.2,3.6,12.0,0.0,9.4,91.0,85.0,996.9
2023-09-03,29.5,25.1,3.6,16.0,0.0,9.2,99.0,85.0,997.2
2023-09-04,29.4,24.9,5.0,16.0,0.0,8.7,100.0,87.0,998.5
2023-09-05,28.8,24.7,16.5,10.0,0.0,9.4,98.0,90.0,1001.1
2023-09-06,30.1,24.7,0.0,0.0,0.0,7.1,94.0,84.0,1002.2
2023-09-07,31.5,24.7,4.4,3.0,0.0,11.3,85.0,78.0,1002.3
2023-09-08,29.8,24.2,0.4,3.0,0.0,9.0,59.0,81.0,1003.0
2023-09-09,30.6,24.2,0.7,3.0,0.0,7.4,92.0,80.0,1001.9
2023-09-10,29.0,24.9,0.7,5.0,0.0,6.6,82.0,83.0,1002.0
2023-09-11,30.0,24.0,0.2,2.0,0.0,11.4,88.0,83.0,1001.7
2023-09-12,29.8,24.6,1.5,4.0,0.0,14.3,99.0,82.0,1001.1
2023-09-13,27.8,24.0,3.8,9.0,0.0,8.7,96.0,87.0,1000.9
2023-09-14,28.5,24.1,6.6,6.0,0.0,5.9,100.0,85.0,1001.5
2023-09-15,29.6,24.0,6.1,10.0,0.0,7.0,95.0,87.0,1002.7
2023-09-16,30.0,24.2,4.6,9.0,0.0,8.2,83.0,81.0,1003.4
2023-09-17,30.2,24.7,6.1,10.0,0.0,8.3,95.0,81.0,1002.4
2023-09-18,30.5,24.3,9.4,15.0,0.0,11.0,97.0,85.0,1002.2
2023-09-19,30.0,23.8,8.3,14.0,0.0,9.7,96.0,84.0,1002.3
2023-09-20,31.0,24.6,1.5,4.0,0.0,7.5,85.0,78.0,1001.8
2023-09-21,30.7,24.7,3.9,10.0,0.0,8.1,96.0,82.0,1001.5
2023-09-22,28.7,24.6,5.3,13.0,0.0,8.0,100.0,85.0,1000.4
2023-09-23,27.3,24.0,22.6,18.0,0.0,8.0,100.0,91.0,1000.2
2023-09-24,29.0,24.2,11.8,13.0,0.0,7.2,98.0,87.0,1000.3
2023-09-25,28.3,24.8,5.3,10.0,0.0,5.8,98.0,88.0,1001.2
2023-09-26,28.9,24.0,5.8,7.0,0.0,11.7,79.0,86.0,1001.2
2023-09-27,28.7,24.0,0.6,3.0,0.0,11.6,98.0,84.0,1000.6
2023-09-28,29.4,24.1,4.5,6.0,0.0,6.6,73.0,88.0,1001.8
2023-09-29,30.6,24.1,0.4,1.0,0.0,6.3,55.0,81.0,1001.8
2023-09-30,30.0,24.9,0.6,3.0,0.0,10.2,89.0,83.0,1000.4
2023-10-01,29.9,24.9,1.6,7.0,0.0,8.0,99.0,83.0,999.5
2023-10-02,30.4,25.6,0.9,4.0,0.0,9.4,100.0,81.0,1000.9
2023-10-03,31.1,25.4,1.5,4.0,0.0,10.5,100.0,79.0,1001.8
2023-10-04,30.2,24.7,12.1,15.0,0.0,7.4,100.0,85.0,1002.2
2023-10-05,28.0,24.0,15.1,16.0,0.0,7.6,98.0,90.0,1001.8
2023-10-06,28.9,24.0,34.1,9.0,0.0,10.8,96.0,87.0,1002.5
2023-10-07,29.6,24.0,4.0,7.0,0.0,7.8,46.0,83.0,1003.1
2023-10-08,30.7,24.1,0.6,3.0,0.0,6.9,40.0,79.0,1003.4
2023-10-09,31.4,24.2,13.8,12.0,0.0,11.3,64.0,80.0,1003.5
2023-10-10,28.9,22.9,26.2,18.0,0.0,12.2,93.0,85.0,1003.3
2023-10-11,27.5,23.8,28.5,21.0,0.0,12.9,100.0,89.0,1003.5
2023-10-12,29.2,24.0,16.9,21.0,0.0,13.8,98.0,88.0,1004.0
2023-10-13,29.9,24.5,14.5,23.0,0.0,10.8,89.0,87.0,1003.6
2023-10-14,29.2,24.3,5.0,14.0,0.0,9.5,88.0,87.0,1002.9
2023-10-15,29.9,24.2,6.0,13.0,0.0,11.4,93.0,83.0,1002.7
2023-10-16,27.8,24.6,5.3,12.0,0.0,8.8,90.0,88.0,1004.5
2023-10-17,29.8,23.9,4.5,11.0,0.0,16.6,70.0,82.0,1004.8
2023-10-18,29.6,24.2,15.0,21.0,0.0,15.0,86.0,87.0,1005.2
2023-10-19,28.5,24.1,21.2,24.0,0.0,13.4,100.0,88.0,1004.6
2023-10-20,29.4,24.8,9.5,16.0,0.0,10.4,100.0,86.0,1004.5
2023-10-21,29.4,24.1,1.1,6.0,0.0,8.7,100.0,82.0,1004.9
2023-10-22,28.2,24.4,8.0,14.0,0.0,14.8,94.0,84.0,1005.1
2023-10-23,27.6,23.8,22.0,24.0,0.0,16.2,97.0,88.0,1005.0
2023-10-24,29.7,23.8,12.9,22.0,0.0,15.5,91.0,87.0,1004.5
2023-10-25,29.4,24.3,5.2,16.0,0.0,14.0,99.0,84.0,1004.4
2023-10-26,30.0,24.0,3.7,12.0,0.0,12.6,68.0,84.0,1004.3
